ID,output_mean,w1_mean,w2_mean,w3_mean,w4_mean,w5_mean,w6_mean,w7_mean,w8_mean
20,-0.004388190805912018,-0.00045359492651186883,-0.0022777251433581114,0.00029141001868993044,-9.530385432299227e-05,0.000804632087238133,-0.0004696790419984609,0.0013808063231408596,0.0016000799369066954
21,-0.004388739354908466,-0.0004305703332647681,-0.0022762329317629337,0.0002903048589359969,-9.593839786248282e-05,0.0008046706207096577,-0.0004694489180110395,0.0013808358926326036,0.0015986107755452394
22,-0.004389018286019564,-0.0004160890821367502,-0.0022746347822248936,0.000289188843453303,-9.651574509916827e-05,0.0008053877972997725,-0.00046917347935959697,0.001380590838380158,0.0015970515087246895
23,-0.0043892464600503445,-0.00040381093276664615,-0.002272992394864559,0.00028820219449698925,-9.667266567703336e-05,0.0008061451953835785,-0.00046885572373867035,0.0013805449707433581,0.0015956854913383722
24,-0.004389327485114336,-0.00039353928877972066,-0.002271015429869294,0.0002874056517612189,-9.664399840403348e-05,0.000806475814897567,-0.0004685516469180584,0.0013804814079776406,0.001595197361893952
25,-0.004390241112560034,-0.0003843232989311218,-0.0022690813057124615,0.00028650183230638504,-9.588957618689165e-05,0.0008066523005254567,-0.0004682449216488749,0.001380626461468637,0.0015947651118040085
26,-0.0043915859423577785,-0.0003798308898694813,-0.0022667692974209785,0.0002856070932466537,-9.410140046384186e-05,0.0008069876348599792,-0.000468011072371155,0.0013806987553834915,0.0015939591685310006
27,-0.004392951261252165,-0.0003784764267038554,-0.002264657523483038,0.00028462038608267903,-9.26545326365158e-05,0.0008072098135016859,-0.000467861071228981,0.0013807467184960842,0.0015937354182824492
28,-0.004394125193357468,-0.0003785504086408764,-0.002262858673930168,0.0002837364736478776,-9.117608715314418e-05,0.000807386648375541,-0.00046805469901300967,0.0013809867668896914,0.0015937736025080085
29,-0.0043944246135652065,-0.00037502951454371214,-0.002261245856061578,0.00028305331943556666,-8.936169615481049e-05,0.0008073649951256812,-0.0004681723366957158,0.001381235895678401,0.0015938881551846862
30,-0.004393866751343012,-0.0003644641546998173,-0.0022603587713092566,0.0002826472627930343,-8.77228521858342e-05,0.0008070406038314104,-0.00046820135321468115,0.0013814291451126337,0.0015936224954202771
31,-0.004394072573632002,-0.00035498247598297894,-0.002259584376588464,0.0002824805269483477,-8.574468665756285e-05,0.0008065001456998289,-0.000468079699203372,0.00138157419860363,0.0015934305265545845
32,-0.004394903313368559,-0.00034236430656164885,-0.0022590544540435076,0.0002826135605573654,-8.426402928307652e-05,0.000805961259175092,-0.0004679305711761117,0.0013817037688568234,0.001592866494320333
33,-0.004396465606987476,-0.00032012868905439973,-0.002258762950077653,0.00028240156825631857,-8.30889111966826e-05,0.0008049264433793724,-0.0004676801327150315,0.0013819142477586865,0.0015917131677269936
34,-0.004396508447825909,-0.00029935219208709896,-0.002257918007671833,0.00028241812833584845,-8.235013228841126e-05,0.000803851115051657,-0.0004673314979299903,0.001381761278025806,0.0015895608812570572
35,-0.0043962313793599606,-0.0002867848670575768,-0.0022571366280317307,0.000282147666439414,-8.207795326597989e-05,0.0008028466836549342,-0.0004671009082812816,0.0013815324055030942,0.0015880584251135588
36,-0.0043960316106677055,-0.0002733178553171456,-0.0022566455882042646,0.0002819227520376444,-8.21970752440393e-05,0.0008015616331249475,-0.0004667419125325978,0.0013811790850013494,0.0015869357157498598
37,-0.004395066294819117,-0.00026782500208355486,-0.0022554858587682247,0.0002817337808664888,-8.236368739744648e-05,0.0008001052192412317,-0.00046629560529254377,0.001380810048431158,0.0015853337245061994
38,-0.00439333776012063,-0.0002737817994784564,-0.0022537410259246826,0.0002809996367432177,-8.258042362285778e-05,0.0007989355945028365,-0.0004659777332562953,0.001380713190883398,0.001584867131896317
39,-0.004391033668071032,-0.0002828749129548669,-0.0022518914192914963,0.0002803156094159931,-8.32101795822382e-05,0.00079773657489568,-0.00046565820230171084,0.0013803958427160978,0.001585059450007975
40,-0.004389177076518536,-0.0002958679979201406,-0.0022499936167150736,0.0002798185159917921,-8.382020314456895e-05,0.0007963384268805385,-0.0004651768540497869,0.0013803630135953426,0.0015857276739552617
41,-0.004386844579130411,-0.00031214384944178164,-0.0022480636835098267,0.00027937127742916346,-8.43927264213562e-05,0.000795592728536576,-0.0004649512411560863,0.0013802178436890244,0.001586665166541934
42,-0.004384752828627825,-0.00032546333386562765,-0.0022462145425379276,0.00027885608142241836,-8.535828965250403e-05,0.0007951648440212011,-0.00046481136814691126,0.001380042522214353,0.0015884109307080507
43,-0.004382163751870394,-0.0003361202834639698,-0.002244199626147747,0.00027865893207490444,-8.627087663626298e-05,0.00079523422755301,-0.0004646058951038867,0.0013800201704725623,0.001590152969583869
44,-0.004380084108561277,-0.0003396370739210397,-0.0022434114944189787,0.00027881740243174136,-8.709430403541774e-05,0.0007957320776768029,-0.0004643825232051313,0.0013801351888105273,0.00159180024638772
45,-0.004379531368613243,-0.00033012611675076187,-0.0022437754087150097,0.0002792693267110735,-8.84616092662327e-05,0.0007962042582221329,-0.00046415391261689365,0.0013802816392853856,0.0015939102740958333
46,-0.004379356745630503,-0.00031594166648574173,-0.0022438722662627697,0.00028008874505758286,-8.97142308531329e-05,0.0007968095596879721,-0.0004639175604097545,0.0013803563779219985,0.0015955837443470955
47,-0.004377727396786213,-0.0002956773096229881,-0.00224447064101696,0.00028073458815924823,-9.086821955861524e-05,0.0007972242310643196,-0.00046408167690970004,0.001380542991682887,0.0015974509296938777
48,-0.004376608412712812,-0.00027460677665658295,-0.002245025709271431,0.0002814854960888624,-9.191135904984549e-05,0.0007971182931214571,-0.0004644037107937038,0.0013809120282530785,0.001599232549779117
49,-0.004374451003968716,-0.00025797903072088957,-0.0022454303689301014,0.00028201041277498007,-9.308975131716579e-05,0.0007965986151248217,-0.0004648368922062218,0.001381034031510353,0.001600964809767902
50,-0.0043733324855566025,-0.00023766618687659502,-0.0022450617980211973,0.0002823506947606802,-9.387353929923847e-05,0.0007959812064655125,-0.0004649295296985656,0.0013811473036184907,0.0016016415320336819
51,-0.004371648654341698,-0.0002172274689655751,-0.002244804287329316,0.0002825837000273168,-9.420113201485947e-05,0.0007955134497024119,-0.0004649711772799492,0.0013813202967867255,0.001602086005732417
52,-0.00436901580542326,-0.00020436884369701147,-0.0022450312972068787,0.00028329688939265907,-9.405082528246567e-05,0.0007949210703372955,-0.00046507769729942083,0.0013815561542287469,0.0016026387456804514
53,-0.00436772033572197,-0.0001979314547497779,-0.0022458492312580347,0.0002837648498825729,-9.378145477967337e-05,0.0007944141980260611,-0.00046495371498167515,0.0013818126171827316,0.0016032196581363678
54,-0.00436613243073225,-0.00019105324463453144,-0.002247115597128868,0.0002844410773832351,-9.352316556032747e-05,0.0007939966744743288,-0.00046472050598822534,0.0013818427687510848,0.001603094395250082
55,-0.004364244174212217,-0.00018994472338818014,-0.0022471437696367502,0.00028497021412476897,-9.280646918341517e-05,0.0007936988258734345,-0.0004643078427761793,0.0013818853767588735,0.0016027980018407106
56,-0.0043612136505544186,-0.0001898445188999176,-0.002246069721877575,0.00028556835604831576,-9.212401346303523e-05,0.0007933948654681444,-0.0004644966684281826,0.0013819659361615777,0.0016031546983867884
57,-0.004358585458248854,-0.0001937811030074954,-0.002245078794658184,0.00028626385028474033,-9.125953511102125e-05,0.0007932648295536637,-0.0004646152665372938,0.001382110989652574,0.0016029176767915487
58,-0.004356804769486189,-0.00020471884636208415,-0.0022438105661422014,0.00028694895445369184,-9.020712604979053e-05,0.0007932597654871643,-0.0004646281595341861,0.001382351852953434,0.001602653879672289
59,-0.004353817086666822,-0.00021883443696424365,-0.0022424354683607817,0.0002875820209737867,-8.918627281673253e-05,0.0007937754271551967,-0.0004647547611966729,0.0013826924841850996,0.0016018428141251206
60,-0.0043508633971214294,-0.00022705331502947956,-0.002241392619907856,0.00028788408963009715,-8.852597238728777e-05,0.000794456631410867,-0.00046492263209074736,0.0013828707160428166,0.0016009972896426916
61,-0.004346630536019802,-0.00022689043544232845,-0.002240662230178714,0.00028827443020418286,-8.825306576909497e-05,0.0007953104795888066,-0.00046520770411007106,0.001383041962981224,0.0016001772601157427
62,-0.004344603046774864,-0.00022580972290597856,-0.0022402789909392595,0.0002886282163672149,-8.79205617820844e-05,0.0007961820811033249,-0.0004654868971556425,0.0013832219410687685,0.0015993030974641442
63,-0.004343184642493725,-0.00022422987967729568,-0.0022409390658140182,0.00028889920213259757,-8.684047497808933e-05,0.0007973204483278096,-0.00046568247489631176,0.00138358015101403,0.00159914989490062
64,-0.004340767860412598,-0.00022436976723838598,-0.002241204958409071,0.0002889019378926605,-8.60644577187486e-05,0.000798405846580863,-0.0004658570105675608,0.0013837841106578708,0.001599180861376226
65,-0.0043386658653616905,-0.00022839255689177662,-0.002241763286292553,0.00028863761690445244,-8.603941387264058e-05,0.0007995183113962412,-0.0004659413534682244,0.0013839307939633727,0.0015996984438970685
66,-0.004336417652666569,-0.00023051183961797506,-0.002242326270788908,0.00028845510678365827,-8.641694148536772e-05,0.0008004357805475593,-0.00046610343270003796,0.0013839780585840344,0.001600059331394732
67,-0.004333208315074444,-0.00023593177320435643,-0.0022433490958064795,0.0002882472472265363,-8.69168943609111e-05,0.0008013892802409828,-0.0004663077706936747,0.0013841091422364116,0.0016008703969419003
68,-0.004329204559326172,-0.0002410608867648989,-0.0022442839108407497,0.0002880626998376101,-8.752584108151495e-05,0.0008022714173421264,-0.00046650622971355915,0.0013842828338965774,0.0016020780894905329
69,-0.004324603825807571,-0.00024816690711304545,-0.0022452527191489935,0.00028808487695641816,-8.753800648264587e-05,0.0008028525044210255,-0.00046641056542284787,0.0013844238128513098,0.00160307961050421
70,-0.004320649430155754,-0.00025147676933556795,-0.002246074378490448,0.0002882067346945405,-8.750351844355464e-05,0.0008034913917072117,-0.00046644170652143657,0.0013845115900039673,0.0016037792665883899
71,-0.004316217266023159,-0.0002549375931266695,-0.002247004769742489,0.00028828223003074527,-8.72848613653332e-05,0.000803986273240298,-0.00046676897909492254,0.0013845369685441256,0.0016049182740971446
72,-0.0043126302771270275,-0.00025428898516111076,-0.002247829455882311,0.0002884022251237184,-8.735960000194609e-05,0.0008045787690207362,-0.0004671545175369829,0.0013842874905094504,0.001606035977602005
73,-0.004310104995965958,-0.0002576783299446106,-0.002248360775411129,0.00028815597761422396,-8.728720422368497e-05,0.0008051258628256619,-0.0004676166281569749,0.0013840559404343367,0.0016063478542491794
74,-0.004308517090976238,-0.0002658236480783671,-0.002249296521767974,0.0002880319661926478,-8.691872062627226e-05,0.0008055393118411303,-0.00046819273848086596,0.0013837820151820779,0.0016062981449067593
75,-0.004307528492063284,-0.0002711837296374142,-0.0022505109664052725,0.00028774378006346524,-8.686410001246259e-05,0.000806022493634373,-0.0004687510954681784,0.0013832097174599767,0.0016053119907155633
76,-0.004307519644498825,-0.0002766192483250052,-0.0022516120225191116,0.0002875043428502977,-8.693218842381611e-05,0.0008061308180913329,-0.0004693414957728237,0.001382550224661827,0.0016041906783357263
77,-0.004306466784328222,-0.0002789892314467579,-0.002252610633149743,0.00028724782168865204,-8.717519813217223e-05,0.000805996241979301,-0.00046968646347522736,0.0013819074956700206,0.0016030817059800029
78,-0.004305944312363863,-0.00027951321681030095,-0.002252846024930477,0.0002869485761038959,-8.755610178923234e-05,0.000805933028459549,-0.00047000517952255905,0.0013815321726724505,0.0016009092796593904
79,-0.004303951282054186,-0.00027775217313319445,-0.0022528909612447023,0.00028696577646769583,-8.799188799457625e-05,0.0008055680664256215,-0.0004703128943219781,0.001381225767545402,0.001598296337760985
80,-0.004301669541746378,-0.00027519205468706787,-0.0022526048123836517,0.0002869062591344118,-8.85122935869731e-05,0.0008049793541431427,-0.0004703078302554786,0.001380839617922902,0.0015955374110490084
81,-0.004300134256482124,-0.00027057784609496593,-0.002252530073747039,0.0002870441530831158,-8.892072946764529e-05,0.000804658280685544,-0.0004704290768131614,0.0013805440394207835,0.0015926253981888294
82,-0.004299343563616276,-0.00026749452808871865,-0.0022515798918902874,0.0002869458985514939,-8.950593473855406e-05,0.000804143724963069,-0.00047044578241184354,0.0013802157482132316,0.0015906048938632011
83,-0.0042984383180737495,-0.00027379189850762486,-0.002250563818961382,0.00028706638840958476,-9.014056558953598e-05,0.0008037926163524389,-0.0004704534076154232,0.0013795822160318494,0.0015892449300736189
84,-0.004297479055821896,-0.00028067154926247895,-0.002249534009024501,0.0002870977623388171,-9.070809028344229e-05,0.0008035534992814064,-0.0004703905724454671,0.0013789695221930742,0.001587746199220419
85,-0.004297641105949879,-0.00028663172270171344,-0.002248173113912344,0.00028720396221615374,-9.128163947025314e-05,0.0008031165925785899,-0.00047019781777635217,0.001378464512526989,0.0015867346664890647
86,-0.004297152161598206,-0.0002846296993084252,-0.0022478061728179455,0.0002872386248782277,-9.209765266859904e-05,0.0008025370771065354,-0.00047051836736500263,0.0013781253946945071,0.0015860839048400521
87,-0.004297338426113129,-0.00028034820570610464,-0.002247763331979513,0.0002874341153074056,-9.268412395613268e-05,0.0008018178050406277,-0.0004706757899839431,0.0013777364511042833,0.0015859827399253845
88,-0.004296314902603626,-0.0002734427689574659,-0.0022479689214378595,0.0002874427882488817,-9.318283264292404e-05,0.0008010574383661151,-0.0004709250060841441,0.0013775002444162965,0.001585590303875506
89,-0.004294247832149267,-0.00026309318491257727,-0.0022476892918348312,0.0002877353981602937,-9.366268204757944e-05,0.0008005914860405028,-0.00047128883306868374,0.0013771654339507222,0.0015850374475121498
90,-0.004292659927159548,-0.000256052881013602,-0.0022473938297480345,0.0002880906395148486,-9.407759353052825e-05,0.0008002149988897145,-0.0004715832765214145,0.001376900589093566,0.0015847643371671438
91,-0.004291574005037546,-0.00024548484361730516,-0.0022469093091785908,0.00028819197905249894,-9.444962779525667e-05,0.0008000743691809475,-0.00047183764399960637,0.0013769755605608225,0.0015845271991565824
92,-0.004290200769901276,-0.00023966305889189243,-0.0022462436463683844,0.0002883230918087065,-9.533443517284468e-05,0.0007997799548320472,-0.00047228255425579846,0.0013772074598819017,0.0015842001885175705
93,-0.004287818446755409,-0.00023976390366442502,-0.0022456308361142874,0.00028860627207905054,-9.619384218240157e-05,0.0007996152271516621,-0.00047269294736906886,0.0013773351674899459,0.0015841684071347117
94,-0.004286353010684252,-0.00024337225477211177,-0.0022443081252276897,0.0002889732422772795,-9.689540456747636e-05,0.0007995815831236541,-0.0004728407075162977,0.0013777019921690226,0.0015836760867387056
95,-0.00428481912240386,-0.0002461133699398488,-0.00224271765910089,0.0002893567143473774,-9.749405580805615e-05,0.0007993669714778662,-0.0004728918429464102,0.0013780687004327774,0.0015835625817999244
96,-0.004283323418349028,-0.0002446082071401179,-0.0022409686353057623,0.0002896323858294636,-9.791418415261433e-05,0.0007989553268998861,-0.0004728967905975878,0.001378523651510477,0.0015833942452445626
97,-0.004282105714082718,-0.0002444880083203316,-0.00223949970677495,0.00029001792427152395,-9.797091479413211e-05,0.0007984606781974435,-0.0004727352352347225,0.0013788467040285468,0.0015837048413231969
98,-0.0042813546024262905,-0.0002424169215373695,-0.0022381951566785574,0.00029070457094348967,-9.805574518395588e-05,0.0007980602094903588,-0.00047257510595954955,0.0013791245874017477,0.0015839588595554233
99,-0.004281315952539444,-0.00023513886844739318,-0.00223743449896574,0.00029155678930692375,-9.826858149608597e-05,0.0007976231281645596,-0.000472302723210305,0.001379427150823176,0.0015836927341297269
100,-0.004281301517039537,-0.00023296750441659242,-0.0022365935146808624,0.0002923184947576374,-9.815790690481663e-05,0.0007972746971063316,-0.00047209064359776676,0.001379673951305449,0.001582923112437129
101,-0.004281571600586176,-0.00023351186246145517,-0.0022361567243933678,0.00029289128724485636,-9.810591291170567e-05,0.0007971009472385049,-0.00047184486174955964,0.001379902707412839,0.0015825044829398394
102,-0.0042830887250602245,-0.00023788052203599364,-0.002236540662124753,0.0002935607626568526,-9.817448881221935e-05,0.0007968570571392775,-0.0004717218689620495,0.0013802374014630914,0.0015817662933841348
103,-0.0042843264527618885,-0.00024633051361888647,-0.0022373960819095373,0.000294304481940344,-9.833340300247073e-05,0.0007971161394380033,-0.0004714630194939673,0.001380409812554717,0.0015809934120625257
104,-0.00428564939647913,-0.00025340536376461387,-0.0022381325252354145,0.0002953133953269571,-9.845651220530272e-05,0.0007974000182002783,-0.00047117521171458066,0.0013803982874378562,0.0015798193635419011
105,-0.004287093412131071,-0.00025482673663645983,-0.002239096676930785,0.00029640132561326027,-9.867687185760587e-05,0.0007977208006195724,-0.0004705564060714096,0.0013803644105792046,0.0015785819850862026
106,-0.0042878626845777035,-0.00025199464289471507,-0.002240181900560856,0.0002969887282233685,-9.89933469099924e-05,0.000797986111138016,-0.0004700829740613699,0.0013803103938698769,0.001577231683768332
107,-0.00428777514025569,-0.0002484525030013174,-0.0022412447724491358,0.00029773617279715836,-9.908828360494226e-05,0.0007981520029716194,-0.00046983532956801355,0.0013801984023302794,0.0015761200338602066
108,-0.004288233816623688,-0.00024636375019326806,-0.0022418417502194643,0.0002981878351420164,-9.900594159262255e-05,0.0007984908297657967,-0.0004697955446317792,0.001380192581564188,0.0015763698611408472
109,-0.004287530668079853,-0.00024642693460918963,-0.002241745823994279,0.0002985121391247958,-9.88830579444766e-05,0.0007986717391759157,-0.0004699197306763381,0.0013801319291815162,0.0015770425088703632
110,-0.004287919960916042,-0.0002479728718753904,-0.0022410654928535223,0.0002991737856063992,-9.873587259789929e-05,0.0007986209820955992,-0.000469901628093794,0.001380134024657309,0.0015776928048580885
111,-0.004287322983145714,-0.00025287267635576427,-0.00224018725566566,0.000299975392408669,-9.891504305414855e-05,0.0007985014235600829,-0.00046991585986688733,0.0013800387969240546,0.0015788269229233265
112,-0.004286057315766811,-0.00025685373111627996,-0.0022399965673685074,0.00030104650068096817,-9.904007310979068e-05,0.0007984873955138028,-0.0004699761630035937,0.001379788271151483,0.001579789910465479
113,-0.00428367592394352,-0.0002576362167019397,-0.002239442430436611,0.0003018129791598767,-9.934204717865214e-05,0.0007983215618878603,-0.0004699764831457287,0.001379296649247408,0.0015811420744284987
114,-0.00428179744631052,-0.000253892270848155,-0.0022390522062778473,0.00030275434255599976,-9.973368287319317e-05,0.0007979960064403713,-0.00046997080789878964,0.0013789951335638762,0.0015814990038052201
115,-0.004278526175767183,-0.00025056939921341836,-0.002238944871351123,0.00030377632356248796,-9.99214535113424e-05,0.0007979539805091918,-0.00046996059245429933,0.0013788362266495824,0.0015814746730029583
116,-0.0042751445434987545,-0.00025031488621607423,-0.0022393143735826015,0.0003047842183150351,-9.993715502787381e-05,0.0007977501954883337,-0.0004699115816038102,0.0013785278424620628,0.0015822317218407989
117,-0.0042713056318461895,-0.0002431127504678443,-0.0022399243898689747,0.00030554828117601573,-9.992952982429415e-05,0.0007972415187396109,-0.00046993818250484765,0.0013782016467303038,0.001583229866810143
118,-0.004267876967787743,-0.00023396270989906043,-0.002240952802821994,0.0003059179289266467,-0.00010000307520385832,0.0007973170722834766,-0.0004701036086771637,0.0013778875581920147,0.0015828078612685204
119,-0.0042647202499210835,-0.00022987280681263655,-0.0022422957699745893,0.0003063348412979394,-9.978367597796023e-05,0.0007975604967214167,-0.0004701149300672114,0.001377677544951439,0.0015816770028322935
120,-0.004260621033608913,-0.00022778734273742884,-0.002243209630250931,0.0003063749463763088,-9.919055446516722e-05,0.0007977414643391967,-0.0004700947320088744,0.0013773594982922077,0.0015791441546753049
121,-0.004256182350218296,-0.0002328858827240765,-0.0022439281456172466,0.00030633434653282166,-9.895949915517122e-05,0.0007976956549100578,-0.00047006874228827655,0.0013770638033747673,0.0015765910502523184
122,-0.004252017941325903,-0.00024317900533787906,-0.002244449919089675,0.0003064466000068933,-9.877419506665319e-05,0.0007973252213560045,-0.00046994761214591563,0.0013767476193606853,0.0015743779949843884
123,-0.004248806741088629,-0.0002504635776858777,-0.002244871575385332,0.00030659796902909875,-9.847052569966763e-05,0.0007971234153956175,-0.00046986801316961646,0.0013765273615717888,0.0015714275650680065
124,-0.004246057011187077,-0.0002506914606783539,-0.0022454673890024424,0.00030667430837638676,-9.837644029175863e-05,0.0007970178266987205,-0.00046987985842861235,0.0013763949973508716,0.0015691762091591954
125,-0.004244552459567785,-0.0002513932413421571,-0.0022454848513007164,0.0003069063532166183,-9.83789941528812e-05,0.000797195069026202,-0.0004695221141446382,0.0013764037285000086,0.0015657827025279403
126,-0.004243703559041023,-0.0002522215654607862,-0.0022451046388596296,0.00030698769842274487,-9.855441749095917e-05,0.0007972800522111356,-0.0004694692324846983,0.0013761707814410329,0.0015616290038451552
127,-0.004242755472660065,-0.00025001075118780136,-0.002244584960862994,0.0003066721255891025,-9.890078217722476e-05,0.0007972728344611824,-0.00046972098061814904,0.001376014668494463,0.0015580910257995129
128,-0.004241005517542362,-0.0002455911599099636,-0.002244439674541354,0.00030623667407780886,-9.959845920093358e-05,0.0007972525781951845,-0.0004700463905464858,0.0013758373679593205,0.0015545698115602136
129,-0.004239785019308329,-0.0002458558592479676,-0.002244325587525964,0.0003057564899791032,-0.00010002234193962067,0.0007975815096870065,-0.0004702283476945013,0.001375728053972125,0.0015517068095505238
130,-0.004239117261022329,-0.0002468024904374033,-0.002244700910523534,0.00030547776259481907,-0.00010062303772429004,0.0007981675444170833,-0.00047016391181387007,0.0013756047701463103,0.0015497459098696709
131,-0.004239510744810104,-0.00024840980768203735,-0.002244708826765418,0.00030485729803331196,-0.00010089154238812625,0.0007988148718141019,-0.000470113183837384,0.001375572057440877,0.0015478942077606916
132,-0.004239313770085573,-0.0002481723204255104,-0.002244127681478858,0.00030434754444286227,-0.00010073452722281218,0.0007993172039277852,-0.00047011423157528043,0.0013756329426541924,0.0015458875568583608
133,-0.004240230657160282,-0.0002460944524500519,-0.002243736060336232,0.00030395903741009533,-0.00010044471855508164,0.0007997220382094383,-0.00047015835298225284,0.0013755093095824122,0.0015445975586771965
134,-0.004241719841957092,-0.00024570635287091136,-0.002243295544758439,0.00030362411052919924,-9.996816515922546e-05,0.0008000163361430168,-0.0004702356818597764,0.0013753136154264212,0.001544449245557189
135,-0.00424322672188282,-0.00025196420028805733,-0.002242287853732705,0.00030313170282170177,-9.941661119228229e-05,0.0008005705894902349,-0.00047049016575329006,0.001374850864522159,0.0015453123487532139
136,-0.004244411829859018,-0.0002611291711218655,-0.0022421979811042547,0.00030243684886954725,-9.899004362523556e-05,0.000801511574536562,-0.00047076307237148285,0.0013743953313678503,0.0015460668364539742
137,-0.004244623240083456,-0.0002694020513445139,-0.0022420890163630247,0.0003014204849023372,-9.856919496087357e-05,0.0008025039569474757,-0.00047125027049332857,0.0013738581910729408,0.0015466877957805991
138,-0.004246990662068129,-0.00027628050884231925,-0.002242946531623602,0.00030069073545746505,-9.851984214037657e-05,0.0008035363280214369,-0.0004716833063866943,0.0013737898552790284,0.0015468598576262593
139,-0.004247759934514761,-0.0002785828255582601,-0.0022434983402490616,0.0003000473079737276,-9.855159441940486e-05,0.0008042928529903293,-0.00047214425285346806,0.00137379951775074,0.0015467152697965503
140,-0.0042496626265347,-0.00028066796949133277,-0.002243606373667717,0.00029939785599708557,-9.885062900139019e-05,0.0008048402378335595,-0.00047248107148334384,0.0013738615671172738,0.0015455204993486404
141,-0.004252793733030558,-0.00027783794212155044,-0.0022438771557062864,0.0002987783227581531,-9.88498650258407e-05,0.000805376679636538,-0.00047289265785366297,0.001373995910398662,0.0015437552938237786
142,-0.004256430547684431,-0.00027511606458574533,-0.002243836410343647,0.0002983033482450992,-9.885102190310135e-05,0.0008059150422923267,-0.00047321696183644235,0.00137423281557858,0.0015419845003634691
143,-0.004258244764059782,-0.0002674776769708842,-0.0022428054362535477,0.00029766798252239823,-9.953298285836354e-05,0.0008064110297709703,-0.0004733684763778001,0.001374501152895391,0.0015399061376228929
